0.046, 0.201, 0.091, 371138, -2.7
0.04, 0.569, 0.128, 624241, 2.2
0.006, 0.255, 0.108, 991776, 0.7
0.025, 0.344, 0.099, 909435, 0.8
0.022, 0.253, 0.136, 633234, 0.4
0.012, 0.631, 0.102, 719650, -1.7
0.036, 0.593, 0.081, 667512, 3.2
0.042, 0.637, 0.125, 993738, 1.6
0.034, 0.624, 0.136, 327888, 3.7
0.011, 0.331, 0.147, 562435, -1.0
0.029, 0.429, 0.113, 551219, -1.4
0.036, 0.452, 0.136, 923741, 3.1
0.012, 0.292, 0.139, 965859, -0.6
0.009, 0.448, 0.135, 966413, 4.6
0.022, 0.653, 0.135, 839359, -2.4
0.023, 0.431, 0.136, 925003, -2.3
0.033, 0.589, 0.132, 996049, 0.8
0.002, 0.627, 0.105, 856923, 1.0
0.029, 0.632, 0.146, 629946, 1.8
0.015, 0.285, 0.138, 963138, -2.8
0.003, 0.25, 0.127, 551787, -2.1
0.005, 0.622, 0.128, 300378, -2.7
0.009, 0.317, 0.141, 799468, 7.5
0.006, 0.416, 0.127, 433966, -1.0
0.016, 0.45, 0.118, 899087, 4.6
0.006, 0.615, 0.123, 854819, -1.5
0.028, 0.425, 0.106, 854266, -0.5
0.025, 0.647, 0.082, 963978, -1.2
0.002, 0.466, 0.149, 494575, -3.8
0.026, 0.473, 0.123, 625668, -1.9
0.043, 0.44, 0.117, 613177, -2.6
0.041, 0.491, 0.108, 693897, 0.2
0.006, 0.532, 0.099, 580455, -3.7
0.034, 0.485, 0.127, 700726, 0.1
0.011, 0.292, 0.14, 943514, -3.1
0.027, 0.451, 0.117, 562913, 2.2
0.031, 0.483, 0.09, 359412, -2.1
0.02, 0.573, 0.129, 952814, 2.3
0.001, 0.212, 0.121, 798615, 1.1
0.03, 0.373, 0.086, 606839, 5.6
0.042, 0.668, 0.119, 405601, 0.2
0.001, 0.593, 0.149, 732629, -2.1
0.007, 0.615, 0.113, 807475, -3.9
0.012, 0.315, 0.137, 454303, 3.8
0.006, 0.313, 0.122, 538581, -2.3
0.029, 0.46, 0.132, 953588, -0.3
0.02, 0.409, 0.095, 983232, -2.5
0.042, 0.207, 0.134, 899563, 1.9
0.021, 0.296, 0.138, 777584, 1.6
0.026, 0.611, 0.08, 490705, -2.4
0.024, 0.257, 0.13, 531086, 4.3
0.029, 0.491, 0.122, 860617, -0.8
0.014, 0.438, 0.146, 729384, -3.5
0.044, 0.643, 0.107, 426402, -1.3
0.049, 0.689, 0.1, 308643, 4.1
0.008, 0.307, 0.146, 641012, 5.7
0.019, 0.303, 0.086, 667546, 2.5
0.045, 0.327, 0.121, 700971, -1.4
0.037, 0.285, 0.09, 524873, 5.7
0.01, 0.666, 0.132, 787470, 3.0
0.044, 0.572, 0.106, 559863, 6.8
0.033, 0.689, 0.139, 556157, -3.5
0.013, 0.689, 0.086, 921282, -3.9
0.015, 0.489, 0.106, 776914, 1.3
0.045, 0.563, 0.105, 800437, 1.7
0.046, 0.558, 0.11, 530096, -2.4
0.044, 0.641, 0.127, 991875, -3.5
0.047, 0.229, 0.088, 484107, -3.9
0.006, 0.302, 0.111, 858124, 0.0
0.042, 0.31, 0.1, 521157, 1.2
0.018, 0.573, 0.146, 760652, 1.4
0.003, 0.207, 0.097, 999255, -0.1
0.042, 0.358, 0.11, 392638, 5.2
0.004, 0.397, 0.118, 673417, -2.8
0.019, 0.302, 0.12, 336745, 2.3
0.004, 0.494, 0.149, 758389, 0.6
0.045, 0.219, 0.138, 994601, 0.2
0.017, 0.237, 0.134, 536190, 1.7
0.006, 0.354, 0.106, 360883, 3.4
0.034, 0.594, 0.12, 976396, 6.0
0.042, 0.352, 0.137, 863309, 2.5
0.002, 0.241, 0.095, 709269, 4.0
0.027, 0.346, 0.147, 741034, 4.2
0.005, 0.508, 0.11, 797812, 1.8
0.032, 0.358, 0.097, 399621, -0.2
0.049, 0.468, 0.123, 968173, 0.8
0.017, 0.344, 0.1, 540750, 2.1
0.001, 0.684, 0.147, 940197, 4.9
0.021, 0.45, 0.123, 882094, -1.8
0.011, 0.46, 0.106, 609684, 3.6
0.043, 0.478, 0.14, 961365, -3.0
0.014, 0.287, 0.118, 539972, -3.5
0.029, 0.592, 0.094, 740608, 4.8
0.02, 0.288, 0.135, 770095, 5.6
0.013, 0.405, 0.099, 642724, 6.0
0.018, 0.656, 0.089, 918397, 1.4
0.009, 0.555, 0.128, 824865, 3.8
0.011, 0.261, 0.139, 869334, 2.2
0.003, 0.665, 0.118, 968931, 7.0
0.028, 0.686, 0.144, 422296, 0.5
0.02, 0.409, 0.116, 406563, -1.1
0.024, 0.399, 0.134, 660750, 2.0
0.014, 0.625, 0.141, 781044, -0.6
0.029, 0.651, 0.116, 467024, 5.2
0.048, 0.388, 0.126, 302102, 3.1
0.006, 0.443, 0.138, 344246, 2.1
0.013, 0.466, 0.134, 496769, -0.5
0.033, 0.424, 0.144, 728744, 1.1
0.01, 0.335, 0.104, 847196, 3.7
0.003, 0.532, 0.115, 648890, 1.9
0.035, 0.45, 0.101, 539529, 3.8
0.031, 0.428, 0.142, 466074, 5.7
0.022, 0.518, 0.127, 796366, -2.1
0.014, 0.279, 0.131, 601306, 5.7
0.045, 0.294, 0.133, 779929, -1.6
0.028, 0.476, 0.149, 591445, -3.5
0.015, 0.401, 0.128, 527965, -0.5
0.007, 0.241, 0.08, 344702, 3.6
0.025, 0.489, 0.111, 772507, 1.2
0.013, 0.553, 0.144, 597259, 6.2
0.006, 0.636, 0.099, 502748, 5.1
0.03, 0.657, 0.119, 641826, 5.1
0.021, 0.23, 0.116, 714590, -2.8
0.021, 0.23, 0.084, 897182, 1.0
0.011, 0.315, 0.133, 942996, 1.3
0.031, 0.382, 0.087, 762927, -0.5
0.037, 0.375, 0.135, 811530, -3.3
0.008, 0.533, 0.105, 656377, -2.0
0.018, 0.446, 0.143, 891387, 1.0
0.025, 0.612, 0.124, 821486, 7.4
0.006, 0.271, 0.11, 404951, -2.5
0.012, 0.621, 0.126, 619118, 6.4
0.017, 0.507, 0.132, 360595, 1.0
0.038, 0.578, 0.146, 447928, 3.8
0.037, 0.359, 0.132, 832158, -1.9
0.001, 0.425, 0.113, 902345, 5.5
0.032, 0.625, 0.136, 351504, -0.9
0.025, 0.694, 0.083, 785616, 1.9
0.044, 0.405, 0.142, 328760, -2.4
0.039, 0.357, 0.115, 853922, 2.4
0.011, 0.353, 0.139, 785716, 4.4
0.007, 0.592, 0.137, 621237, -4.0
0.025, 0.699, 0.137, 363197, 3.0
0.01, 0.668, 0.103, 350337, -3.6
0.037, 0.368, 0.145, 841062, 0.5
0.003, 0.581, 0.118, 937906, -3.7
0.036, 0.651, 0.109, 921941, 2.3
0.031, 0.402, 0.1, 518851, 2.7
0.048, 0.366, 0.114, 911015, -0.4
0.027, 0.424, 0.108, 465518, 2.6
0.039, 0.434, 0.113, 961699, 7.4
0.032, 0.27, 0.125, 799850, 0.8
0.042, 0.421, 0.083, 950932, -1.8
0.009, 0.361, 0.13, 613713, 0.0
0.001, 0.334, 0.113, 340731, -3.6
0.039, 0.674, 0.098, 311368, -0.4
0.013, 0.236, 0.084, 703576, 0.6
0.041, 0.441, 0.138, 533782, -0.3
0.028, 0.682, 0.111, 402317, -2.2
0.033, 0.631, 0.123, 402603, -1.4
0.005, 0.49, 0.08, 661090, -1.0
0.028, 0.406, 0.141, 592077, 3.8
0.014, 0.35, 0.099, 936415, -3.8
0.022, 0.46, 0.112, 611874, -3.5
0.034, 0.39, 0.088, 881144, -1.9
0.021, 0.666, 0.148, 520700, 4.8
0.022, 0.488, 0.09, 652992, -1.4
0.016, 0.473, 0.149, 668033, 4.3
0.008, 0.684, 0.109, 437950, -0.9
0.005, 0.698, 0.086, 472738, -1.7
0.015, 0.687, 0.101, 987628, 2.2
0.047, 0.221, 0.148, 821023, -0.4
0.009, 0.284, 0.106, 760163, -3.0
0.04, 0.508, 0.135, 640393, -2.8
0.02, 0.393, 0.114, 438960, 0.5
0.024, 0.55, 0.147, 908611, 3.0
0.0, 0.226, 0.135, 906723, 4.7
0.034, 0.236, 0.136, 740040, -1.7
0.04, 0.672, 0.109, 737156, -2.8
0.025, 0.498, 0.118, 930271, -0.9
0.01, 0.491, 0.118, 598433, 2.3
0.015, 0.621, 0.137, 938677, 5.8
0.018, 0.476, 0.145, 971654, -0.4
0.037, 0.532, 0.13, 916417, 1.7
0.001, 0.39, 0.119, 411936, 5.2
0.019, 0.241, 0.087, 720165, 0.8
0.016, 0.652, 0.084, 344013, 6.3
0.048, 0.669, 0.136, 651418, -0.0
0.029, 0.31, 0.104, 790304, 7.5
0.004, 0.418, 0.134, 473252, 0.1
0.014, 0.491, 0.119, 502875, 5.7
0.019, 0.521, 0.11, 977801, 1.2
0.045, 0.585, 0.097, 767452, -1.3
0.016, 0.658, 0.144, 368401, -0.5
0.014, 0.665, 0.143, 404803, -3.0
0.001, 0.578, 0.115, 689302, -0.7
0.016, 0.677, 0.134, 587120, 2.3
0.047, 0.246, 0.132, 460661, 2.8
0.048, 0.255, 0.11, 453996, 0.9
0.047, 0.612, 0.128, 302877, -0.7
0.032, 0.342, 0.107, 873472, -1.1
0.009, 0.229, 0.149, 678006, -1.2
0.031, 0.492, 0.124, 631506, 3.2
0.001, 0.451, 0.15, 766871, -3.0
0.004, 0.239, 0.138, 495897, -0.7
0.005, 0.302, 0.15, 916323, -1.2
0.013, 0.254, 0.107, 926866, -2.8
0.029, 0.382, 0.138, 811514, -0.3
0.002, 0.485, 0.116, 404989, 5.0
0.025, 0.269, 0.132, 994015, 1.0
0.006, 0.501, 0.103, 474512, 3.5
0.036, 0.514, 0.144, 782109, 1.8
0.015, 0.416, 0.12, 370600, -3.5
0.046, 0.626, 0.103, 622350, 6.3
0.028, 0.691, 0.147, 583321, 7.9
0.016, 0.629, 0.14, 870754, 0.5
0.024, 0.339, 0.117, 914702, 0.6
